track_name,artists,track_id,track_genre
Booba Rip,BLC,4RVrVSq72J23Ex0YZ4z3t0,rap
Useless,Niacavaon,0uJuALAAc6c8BsC0KcpSeD,rap
CREAM,QM,1Z77drW9zB62wa0j388KHQ,rap
Top Ramen & Kool-Aid,Ryan Anthony,1uCBZB39uZ46cRIcGNnHhn,rap
Day Dreaming,Stevie Joe,7JosjJMaKMKVaR4KSm0Jd5,rap
No One,Casper TNG,2SHS96e7NEkLWPp3TLpcZ8,rap
Never Change,KD,79umwv32HuQPCoPTo4mJKm,rap
Hot Boys & Girls,Master P,24oLbr5YMdMSBJyFsnLVFu,rap
Descobri,Sarita Lorena,1NPEuGo0tGCXcy987zWDD5,rap
Jinchuriki Rap,Kballero Rap,5ODF3XRCxuIDLKgOghPDkc,rap
Few Ways,Seezyn,7LfbQFd2Qicel9TS0u3SQj,rap
Shadi,Sajadii,1VcazajBPcD5Ft4p8qApO8,rap
Sideways,Dev Almxghty,4OziX0xUAvmPPaLKjdweVJ,rap
Blackin' Out,Lil 6,0FbTCJDdkmVyUwfI3BpM17,rap
Wonka Bars,Swizzy J,59hGWHSHUjnwfgHzbSOKpl,rap
Hoy Me Vuelvo Solo - Chef Cheeza Remix,Latex Diamond,55sVxRtMxeiawQpsI3FZN6,rap
S. A. T. A. N.,Mellowtoy,59UmbPRkLtg6rV1im9oTNJ,rap
Dança de rua,Pepeu,1fqUp3m1QWlUkUAcDP7Yck,rap
Chufu,METAFU,1B55Uxs5kWVWrE9jRxQSQC,rap
Rest in Peace,DMG,7kgNe08MK8jevIFPvvGNB6,rap
Bela Vista,$TAG ONE,3e81b7mKg8kBxRzZpNBQWN,rap
Borrachos(El beliko),comando 21 de la plebe MEX,4UefC1yR5xdoafcaC7yeBV,rap
Bandolero,Pekeño 77,58GhQBfhLbcnVDUu5jdWfq,rap
Road 2 Success,Chali 2na,09SZvyr6SnwTBppZwK3wpO,rap
Tu la boucles - Les marches de l'empereur Saison 3 / Episode 8,Alkpote,4oojRPJfLLCoHDHrSwkNJ9,rap
Nine on My Lap (feat. Conway the Machine),Elcamino,1Rd7OteNJMvpLwnKybtExQ,rap
La Calle Es De Nosotros - En Vivo,Rochy RD,7JDkGxdRbQYnuKeFKP9FOs,rap
Sittin' On Top Of The World - Part II,Da Brat,5AxVVMvQ2SIcZS5g3YPSMx,rap
Hollyhood,5th Ward Boyz,2AIJ8weSheTgJqmjHOswYF,rap
Without Me,Eminem,2w3ZAK00v15FMnJpyFN4GY,rap
Out the Face (feat. OMB Peezy),JT the 4th,4LwyozZNHroLFgiYhc9qvt,rap
U Got Sum 4 Me?,Andre Nickatina,6unTNsW7S8rfb6R6W8ifdF,rap
Cyberphonk,Tony!,0imhGdQiWAiWYhRytLOa0Y,rap
Arctic Cat,Kojoe,5Ot7yGv87Twu8Pd32y8iP8,rap
CUICA,Kombo the X Writer,39g5fJcRJ0OdBIRbvOOjxE,rap
Celta em Movimento ( T V Z ),Biel Gomez,6aSODblzDeLPgbVSKtsW2x,rap
Pure Pure,Liveola,1vFfVws2FA9h0ZRkBlFPya,rap
"Turn Around (5,4,3,2,1)",Flo Rida,5e8uI5gd17nPR9YxcnDijP,rap
Rap ist,Max Herre,2mIv3OQDjIormuoO3haGtA,rap
夏日粉红汉堡,NiNi,59uBV0t5Cbx3wgB5phILvs,rap
A Rua É Nossa,Enézimo,3ErTvjHGjcmtoN7c8Ya2mo,rap
Nunca Desista,VITTIN MAROMBA,2iClyqgatGqppA2l5TvQsF,rap
Innerversum,DAWILL,2X3mnIOXU7Iaa05lBGubbY,rap
9AP (feat. JINBO & GGM Pandamontana),Lil 9ap,5BXHHEYjlmcRPrxSdG13F5,rap
Sempre És Estiu,Lildami,4SSiYsoWzdcZa6JHzeg7Dw,rap
Livin' Under the Sun,Neako,0XuxeDrXj28HixLWhIAsXr,rap
Tears Came from Makin' This Dream,Street Military,0371MfhEGa7Kwe5EQRHelX,rap
Trippin',Godsmack,6gi4VkNXLsl4lAWLU0aOqp,rap
Too Easy,Moonshine Bandits,2lPu0Tn0SL5zb8n6wreS12,rap
No Debate (feat. Young Thug),NAV,29eSqQBrdva2tPLYMneFzP,rap
Undercover Hood Rats,Mr. Shadow,6VFKCjrPEEVozC8XrseIM5,rap
Direzioni opposte - Dj Shocca Remix,Frank Siciliano,22spRxKf9Wr3DZrhGEjy9Q,rap
Minhas Piadas (Ao Vivo),Taz Mureb,35E1Ym7RAhKuvPmDlZTszl,rap
Asphalte hurlante (Instrumental),La Caution,6w3YgzOcCWp3NvUKmz7MXR,rap
Follow the Leader,Von Won,3zvBWcDk9PzyjE8IuD3uyO,rap
Champion,Attitude,1gK8Hl8ohbxV2z56VRRdtr,rap
Dunkinn,Terrance Escobar,1dpH3LqTOMA0q94bdtqViA,rap
ITFEELSGOOD,shinigami,3Oe0mDbLFbU2ha65j1ieT5,rap
Room At The Bar,Colt Ford,1bm1n30BNeio0SmmuHMfZL,rap
I Like You,Cricet,0dIFUg4j1GsgnNksMfYmnE,rap
Khodemun,Sajadii,6vUkMUDzDimbUQnCbh8PrY,rap
Driven,The Cross Movement,5rPu08zhqh40G7owuVJPte,rap
Ratchet,Jay Lewis,3kROhIduf0ITgVXPVayCgn,rap
What's Poppin',matiskater,7IzjXx4AewSYtsXLnsH4f0,rap
Moonwalkin',Shawn Eff,5cljUVeIgCF7JbjpWSr7Go,rap
Wheneva I Bang Screw,Magno,2qixrgITw3NAAfaad59eNa,rap
Was für ein Tag,Prinz Pi,2Vgj5hFpk1czh5nHc8PzsL,rap
Badman,Pacoo,24CufFMLXAUNNN2vR1sxCR,rap
Looking Good,Papa Reu,6QtQAeER2BtCsau600OJzJ,rap
Rose Solo,BandGang Javar,2FBNYxQXBG7uK2HnL67jMq,rap
Estado de Emergência,Nikotina Kf,4QxV1zrWigslNfm4uNhRes,rap
"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO,4LxFRsy3TZjqAtAgIsjkez,rap
Pistol-Pistol,RG,6XmvhkaroQOiqQuBu0SxCj,rap
Spotlight,Rhema Soul,12YLz1R5flOtaDV6Ik6y3W,rap
Home Alone,Jayjay Santana,5iOWOMG8gVhbWRN0PN8gTU,rap
Eerste Kus,L CIANO,0cuHGb70zYPhS1vbCtVe4x,rap
Down Bad,Dannqrack,54PkMrzGehevqSmssymnau,rap
Bad Bitches Wrk @ Taboo,Tory Lanez,0s9xZDmDtrZKvgXVNJl5VS,rap
Niente Per Niente,La Pina,46IoTn2zF2GXcoO3B1Sm66,rap
Fishin' Hole,Chris Hosier,3Sc3BnnctkaZ6ZEs7R01FE,rap
There It Go (The Whistle Song),Juelz Santana,0UIWn9OTOPzyK3h3cnchlE,rap
Closer,Saweetie,5m7pgX3UP7su41cBXbOAqc,rap
Hell,RickyM,45J82gn4OchlQRD6rowCsw,rap
Whatever's Next,EllMatic,6APfZcPW8QlIzUtNMxFC1y,rap
Casper's Pen,Michael Personne,04dkEcnFEEFbHTQI04aw6u,rap
Sticks and Stones,Kari Lynch,3fGQj0GGdmknJDJoNwG59G,rap
Nightfall,堂村璃羽,3GGwAMiALvUFeo8RV42z6V,rap
Mahagkan,Calvin De Leon,5opGOFaQphFxcuaFjuEkLC,rap
Shootin' Shots,Telee,1GTAsRqfSLPYqo8GT8AiOj,rap
Call Me Now - Fresh & Martin's Chillout Mix,Steven Moses,6k2yQQA9ToIQn5YVa3bIdt,rap
reiwa freestyle,Moment Joon,7oJYnh4XYk5KtZO09H1X0y,rap
Polos Opuestos,Kevin El Autorizado,2wOZZHrRKe0NUfThmQsJTK,rap
Surveillant,Mehdi Yz,4JqFwrLMmA6FsTLxIyvNjn,rap
Hola Que Tal,Zafiro Rap,3vXBMvbCOdYqrYkLlq5dSd,rap
Flow Cabrón A Lo Willy Wonka,Trackkruel crew,1KSeGtYFY9k8CrKz5VBU2H,rap
Rest In Peace,Gritty Boi,4Uw5vKzXixXlKjS6ClH43l,rap
Hate Is the New Love,Wreckless Klan,1eeeoe8xWpisxIardEncX5,rap
Whatever U Want (feat. Dwayne Wiggins),Lighter Shade Of Brown,2jgiERnTb7dabh7JNY72kO,rap
Diabeł,Dedis,3Nvi4kOHYhJKWP8UfJtnZU,rap
My Hood,Cam'ron,6idfzEWXCGq0MwDaN7148z,rap
Svítání,Skelly,01YTRnx7FQrOqxVFxx6rwn,rap
Let Me Down,YFN Lucci,04OzVQOAoQe7R6r8krOXHz,rap
Самолёт,Xassa,2u7DlSlueJf7GTZdWSEQzm,rap
Tennessee,Kalash,46Dqe6BoMWUOuY8G108Fup,rap
Ridin' Big - Clean Mix,Pastor Troy,2Fh6Fws8cQ09earmvXICc9,rap
You Aint Know,DJ Drama,0sEg1T9VQiP13h6iWmBkNW,rap
Go Away,DJ DOC,6CkLh0kuB8AHzna3YhkbqI,rap
Get It - Screwed Version,Freestyle Kingz,6PdIjzCegeF3xWi19ZKOrT,rap
Félember,TKYD,7EKkpOHEiulMyRSSoWcQ7C,rap
Trust Issues,Tink,4t8zfiwV9EruvsD1oHdqTq,rap
I Might Take a L,Adamn Killa,5EoVL5mwx8yy7KvuIFLpTR,rap
achiver,Joe Worker,2syb4ESvb9pAE891yoXROl,rap
Tommelen på vekta,Cezinando,7206V7e9qW8TBPssBBEHgJ,rap
Godly,Montana of 300,4Aww43C25g0AqvOA6vJEZH,rap
Thank You Lord,Yukmouth,0v5tj0za63gomAhjrc0vPk,rap
Mr Pookie Featured Verses Pt.1,Mr. Pookie,3FnO3c5W1MwwMFWDC68qJ5,rap
Money on My Mind (feat. 3d),Lil Goofy,5NbBSS5Yp0et1oOk1gaf0c,rap
Wanna Be Me,Mistah F.A.B.,4bL4zxy4TnpN0mUSnYS4tG,rap
Sana Di Na Lang,JEBeats,2nPTwjY5n94HEHbNRvD3eD,rap
Escape from the Killing Fields,ICE-T,02qplmbhaYyb6Jz7oKTEne,rap
We Flip,E-40,6WOgJgFgWv3XMgfnHai9Du,rap
La Soluzione,Fabri Fibra,470ApXrEU5fQjtiughUHF8,rap
Veo Veo,Villano Antillano,7dm2eWzZsI3mW1oKgF21qV,rap
Replay - Donni Hotwheel Club Mix,Iyaz,5DqSWnXPUu3w08gVieQfQR,rap
Granito de Arena,Luanko,7EZCz20zR51TomyrN80ZxA,rap
Caccola dance,Bay Bay,1GuelHCiYiMVkrsMmElF70,rap
No te imaginas,Edufer,4GXpCJ3lPq1mpMS50ueejS,rap
Some Other Shit,K.A.A.N.,4uRMrR8UCQhYMyWpValnce,rap
Tenkaichi Ronda 1,Kballero Rap,7fyZ5T7meuddyDxVutpJtG,rap
Night Ride,9ope,0VKvYR5jyngKrJQ5yZ7W9o,rap
Sonduriye Mage,Evill D Zayge,12YL397ITjNjjTYwtjdrvU,rap
Boss Hogs,San Quinn,2acNZjTtJNBWGpMPAAeVxN,rap
Calln' Me,AceTakeMillions,5BHXM5c1q2k7w0lkI5aa5t,rap
サンキューフレンズ feat. EAT prod. MASS-HOLE,CENJU,4eiJINgOGnrVC6oHabXGNE,rap
County of Kings - Instrumental,Godfather Don,4suvcXg8r9qug41uP7Z2Hp,rap
Mgła na oczach,Kaczor BRS,5sqADEnJQF3oxpszFqcRiI,rap
Gran Beso,Brazzame,6AM1ZzrQCrc9aj2pyTs2P3,rap
Longtime,Brous One,2et50ysBuSqxMuYAm2iJhl,rap
Life You Gave Us,Doap Nixon,4Irsp9QA8F8t8NzayygmS4,rap
Enjoy A Trago,Mr. Trippalot,1R911a5KBhi0tCJRBCV6LK,rap
Trust Us,Ninethie,5VyLHXnz6E2ocvQr2gaEur,rap
100% Brain Capacity,Manic the 17th,7tqsOtGgTxK7rPw3isTDzY,rap
Drank,Dutchboy,3yojOEZ1iD3EvW9rmO8D8R,rap
By Myself (Freestyle),Rayshxxn,0hGkyOgkAVxJ8hhV6if1DP,rap
BARRA PESADA,Liberdade Condicional Rap,7jqtKZJ97fs8zDWqcojJo5,rap
Roadrunner,Chief Keef,0kc15y9QrHvcGIOWRnnIjz,rap
Someday,Boogotti Kasino,4DhEqsuiIW4u24BsBOYIa0,rap
El Rap Mi Vida,Trackkruel crew,4J3BrjovjvX6goQ89tGtOg,rap
Red Champagne,Lucky Luciano,4ezHRATK1KOHSeb9WznzSR,rap
Bohemia,STRATGIA FAMILIA,6d4h0hcGJjdPC6Aybhn5ob,rap
Xeque Mate,Rare Kidd,025GaBmSnGRTthjn4FwF0S,rap
UNROCK,EINSHTEIN,1gkU2EzWFrGskD49BwHiM8,rap
No Fucks Given (Freestyle),Beamon,4afVHGjJWce1NP7mrI3oOr,rap
Refill The Drum,Lil Rue,3rTtGfuCe1UwejXQ5t2gx3,rap
Immortal,Lil G,6KAaQD5EBYaMAjclI6i9c2,rap
Be For Meg,Turab,29Bpf5MEL9nxvJKk7ERcN6,rap
Possessive (feat. Lil Wayne & BLEU),Chris Brown,56Z1Jhb8RwuCSpRO72yZox,rap
In the air,Metro Cmg,0zmPaIcFevXa9chPjjQFE1,rap
Wah and Only,The Kevin Bennett,5GZ6QJY3No7MaAy5XMaCYj,rap
Wlad DL,Lsan L7a9,4nVbwn0TNqG25wiFElacla,rap
Graplin' Game,Viper,4ubfNCQvfEanjhfbFMrrel,rap
